Date,Product,Region,Sales_Channel,Quantity,Unit_Price,Total_Sales,Customer_ID
2023-07-24,Mouse,West,Retail,4,23.05559621056885,92.2223848422754,CUST9487
2023-07-24,Monitor,South,Retail,1,273.2829764304635,273.2829764304635,CUST2620
2023-07-24,Smartwatch,South,Online,2,254.54645042529083,509.09290085058166,CUST7198
2023-07-24,Printer,West,Wholesale,3,219.2389844632948,657.7169533898843,CUST9247
2023-07-24,Headphones,South,Wholesale,1,91.60756111468199,91.60756111468199,CUST9178
2023-07-24,Tablet,South,Retail,3,371.56990446322004,1114.70971338966,CUST1457
2023-07-25,Tablet,East,Wholesale,1,411.04300366165137,411.04300366165137,CUST3097
2023-07-25,Headphones,South,Retail,2,109.52009257064755,219.0401851412951,CUST3625
2023-07-25,Monitor,North,Wholesale,2,287.8307354934684,575.6614709869368,CUST7974
2023-07-25,Mouse,East,Retail,2,25.23861131303577,50.47722262607154,CUST3415
2023-07-25,Laptop,South,Wholesale,3,810.9946204486445,2432.9838613459333,CUST6528
2023-07-25,Mouse,South,Online,4,23.203553703430725,92.8142148137229,CUST6993
2023-07-25,Keyboard,West,Retail,2,51.062247305333486,102.12449461066697,CUST4707
2023-07-25,Camera,East,Retail,1,471.38373415175477,471.38373415175477,CUST3988
2023-07-25,Headphones,South,Retail,2,99.04272424029709,198.08544848059418,CUST1289
2023-07-25,Tablet,South,Online,1,403.575106138187,403.575106138187,CUST8630
2023-07-25,Tablet,South,Wholesale,3,417.07729980768687,1251.2318994230607,CUST1752
2023-07-25,Monitor,West,Retail,1,317.6660492613195,317.6660492613195,CUST6067
2023-07-25,Printer,South,Online,4,186.30027048272595,745.2010819309038,CUST3147
2023-07-25,Keyboard,East,Online,2,46.042397382655494,92.08479476531099,CUST1995
2023-07-25,Keyboard,South,Online,3,53.86047707040651,161.58143121121952,CUST9400
2023-07-25,Tablet,South,Online,3,399.899223939939,1199.697671819817,CUST9537
2023-07-25,Monitor,North,Wholesale,2,304.2714584120032,608.5429168240064,CUST4178
2023-07-25,Camera,North,Online,4,428.0592048193877,1712.2368192775507,CUST3736
2023-07-25,Monitor,West,Wholesale,1,295.166556474341,295.166556474341,CUST6926
2023-07-25,Mouse,West,Retail,2,23.88021746325875,47.7604349265175,CUST1718
2023-07-25,Monitor,North,Online,3,287.4179856896965,862.2539570690894,CUST2368
2023-07-25,Laptop,East,Wholesale,4,819.3445871982444,3277.3783487929777,CUST6108
2023-07-25,Printer,West,Retail,3,210.33908337244011,631.0172501173204,CUST9493
2023-07-25,Keyboard,East,Online,1,47.55767126501158,47.55767126501158,CUST7398
2023-07-25,Camera,East,Retail,3,413.1666848030578,1239.5000544091736,CUST5051
2023-07-25,Monitor,South,Online,1,271.9651565606492,271.9651565606492,CUST6214
2023-07-25,Smartwatch,South,Wholesale,1,237.22209783544852,237.22209783544852,CUST5864
2023-07-25,Headphones,West,Wholesale,3,106.14021192576509,318.4206357772953,CUST6301
2023-07-25,Keyboard,East,Retail,1,53.05211814999022,53.05211814999022,CUST2676
2023-07-25,Monitor,East,Online,3,285.73149520897863,857.1944856269358,CUST5531
2023-07-25,Mouse,South,Online,3,25.415264164216357,76.24579249264907,CUST4614
2023-07-25,Mouse,North,Retail,3,23.928336831806522,71.78501049541957,CUST1387
2023-07-25,Camera,South,Retail,2,429.1400707123896,858.2801414247792,CUST7565
2023-07-25,Monitor,South,Online,2,283.53342141472774,567.0668428294555,CUST8205
2023-07-25,Monitor,South,Wholesale,3,325.2083514945511,975.6250544836532,CUST5002
2023-07-25,Smartwatch,West,Wholesale,3,239.30874328938702,717.926229868161,CUST5536
2023-07-25,Laptop,East,Retail,2,783.5223251418536,1567.0446502837071,CUST4628
2023-07-25,Smartphone,West,Wholesale,4,557.4293560661248,2229.717424264499,CUST1361
2023-07-25,Smartwatch,East,Wholesale,2,250.30204520111533,500.60409040223067,CUST1061
2023-07-25,Keyboard,North,Retail,3,54.06639918394578,162.19919755183733,CUST8296
2023-07-25,Keyboard,South,Online,1,46.86007259966073,46.86007259966073,CUST4962
2023-07-25,Tablet,North,Wholesale,3,409.9320228572766,1229.79606857183,CUST5525
2023-07-25,Camera,South,Wholesale,4,419.86718634923915,1679.4687453969566,CUST7634
2023-07-25,Keyboard,South,Retail,2,52.89866169181191,105.79732338362382,CUST9102
2023-07-25,Monitor,East,Wholesale,4,320.56485639413495,1282.2594255765398,CUST7357
2023-07-25,Monitor,North,Wholesale,1,319.23163456605823,319.23163456605823,CUST3258
2023-07-25,Printer,North,Wholesale,3,187.38836767285218,562.1651030185566,CUST3752
2023-07-25,Monitor,South,Retail,2,303.4321652956396,606.8643305912792,CUST4189
2023-07-25,Monitor,South,Wholesale,1,306.12521629150757,306.12521629150757,CUST8588
2023-07-25,Headphones,South,Online,2,90.12952738456018,180.25905476912035,CUST8831
2023-07-25,Smartphone,West,Retail,1,647.5954973185362,647.5954973185362,CUST8662
2023-07-25,Camera,South,Retail,3,419.05348988165167,1257.160469644955,CUST2902
2023-07-25,Laptop,East,Retail,1,770.45240744688,770.45240744688,CUST5269
2023-07-25,Monitor,North,Retail,2,304.47035204497956,608.9407040899591,CUST6927
2023-07-25,Tablet,East,Wholesale,2,421.86357697191806,843.7271539438361,CUST1811
2023-07-25,Monitor,West,Online,2,302.760473120051,605.520946240102,CUST2426
2023-07-25,Smartphone,South,Wholesale,1,657.6039393648222,657.6039393648222,CUST9131
2023-07-25,Tablet,East,Online,2,436.65344553279886,873.3068910655977,CUST8080
2023-07-25,Mouse,North,Retail,2,23.13506308273421,46.27012616546842,CUST2991
2023-07-25,Camera,North,Retail,2,408.279048576067,816.558097152134,CUST9708
2023-07-25,Tablet,South,Retail,4,421.8802500507409,1687.5210002029637,CUST4499
2023-07-25,Keyboard,North,Online,3,47.849092156432846,143.54727646929854,CUST4941
2023-07-25,Tablet,South,Online,2,423.12706757904175,846.2541351580835,CUST2611
2023-07-25,Keyboard,South,Retail,2,49.27163246545425,98.5432649309085,CUST3865
2023-07-25,Laptop,West,Online,1,758.1527979282379,758.1527979282379,CUST8250
2023-07-25,Monitor,South,Retail,1,292.33673287446874,292.33673287446874,CUST4380
2023-07-25,Monitor,West,Online,4,296.3993513519058,1185.5974054076232,CUST3045
2023-07-25,Printer,South,Wholesale,1,192.9436461878786,192.9436461878786,CUST2420
2023-07-25,Smartphone,West,Retail,1,626.800221602898,626.800221602898,CUST6587
2023-07-25,Camera,West,Retail,3,482.11414010886745,1446.3424203266022,CUST5181
2023-07-25,Smartphone,North,Online,3,646.7135301753679,1940.1405905261036,CUST8572
2023-07-25,Laptop,South,Wholesale,3,722.5643932369063,2167.693179710719,CUST2321
2023-07-25,Camera,North,Online,4,409.1117464297691,1636.4469857190763,CUST5251
2023-07-25,Monitor,West,Wholesale,1,317.1023375447547,317.1023375447547,CUST6298
2023-07-25,Mouse,North,Retail,3,24.911492895531566,74.7344786865947,CUST7200
2023-07-25,Camera,South,Wholesale,2,474.0352822368188,948.0705644736375,CUST2499
2023-07-25,Camera,North,Wholesale,3,423.08994940014264,1269.269848200428,CUST5913
2023-07-25,Printer,East,Retail,2,201.64786242751828,403.29572485503655,CUST6922
2023-07-25,Camera,East,Retail,2,464.14627797099996,928.2925559419999,CUST8801
2023-07-25,Tablet,East,Retail,2,424.7563844288641,849.5127688577282,CUST3879
2023-07-25,Printer,South,Retail,1,206.1516578451347,206.1516578451347,CUST7616
2023-07-25,Tablet,North,Wholesale,3,420.44811455894455,1261.3443436768337,CUST8781
2023-07-25,Headphones,East,Retail,2,108.55763812964541,217.11527625929082,CUST7772
2023-07-25,Smartphone,South,Wholesale,3,581.8523076743056,1745.5569230229169,CUST6130
2023-07-25,Tablet,East,Online,2,392.01448415518223,784.0289683103645,CUST1032
2023-07-25,Laptop,South,Online,1,827.2507418071399,827.2507418071399,CUST1299
2023-07-25,Printer,North,Retail,1,211.59477627733222,211.59477627733222,CUST9190
2023-07-25,Smartphone,West,Online,1,555.5765792772947,555.5765792772947,CUST9972
2023-07-25,Mouse,South,Wholesale,2,25.96753825225274,51.93507650450548,CUST5097
2023-07-25,Printer,South,Retail,1,193.33795950515753,193.33795950515753,CUST5007
2023-07-25,Mouse,West,Wholesale,1,23.20138279187564,23.20138279187564,CUST9146
2023-07-25,Mouse,North,Online,2,25.76033657697443,51.52067315394886,CUST4771
2023-07-25,Keyboard,West,Wholesale,4,47.26153002388897,189.0461200955559,CUST3843
2023-07-25,Mouse,East,Retail,4,23.295445352216532,93.18178140886613,CUST7814
2023-07-26,Headphones,North,Wholesale,1,91.43770864380278,91.43770864380278,CUST6575
2023-07-26,Printer,South,Retail,1,190.42230027313332,190.42230027313332,CUST4116
2023-07-26,Monitor,North,Retail,1,301.1320762888423,301.1320762888423,CUST6383
2023-07-26,Printer,South,Retail,1,182.21878427172885,182.21878427172885,CUST8670
2023-07-26,Mouse,South,Wholesale,1,23.10511897493849,23.10511897493849,CUST9270
2023-07-26,Tablet,East,Wholesale,3,421.2277264627444,1263.6831793882332,CUST5501
2023-07-26,Laptop,South,Wholesale,3,795.5879037219187,2386.763711165756,CUST6902
2023-07-26,Smartwatch,East,Wholesale,1,248.16817456097954,248.16817456097954,CUST4020
2023-07-26,Keyboard,North,Retail,4,49.30623465006195,197.2249386002478,CUST9573
2023-07-26,Monitor,South,Online,4,287.5441065848551,1150.1764263394205,CUST8124
2023-07-26,Laptop,West,Online,4,765.0942133213151,3060.3768532852605,CUST1142
2023-07-26,Smartwatch,North,Retail,1,243.31114047369988,243.31114047369988,CUST1552
2023-07-26,Monitor,North,Wholesale,3,274.35642743090847,823.0692822927253,CUST9094
2023-07-26,Mouse,South,Online,2,26.974821804003284,53.94964360800657,CUST4320
2023-07-26,Smartphone,East,Retail,2,618.9731336225069,1237.9462672450138,CUST6735
2023-07-26,Mouse,South,Online,3,25.400081553467054,76.20024466040115,CUST8393
2023-07-26,Mouse,North,Online,2,22.67583139682141,45.35166279364282,CUST3151
2023-07-26,Tablet,West,Retail,2,412.85374342174254,825.7074868434851,CUST1587
2023-07-26,Keyboard,South,Wholesale,4,48.722650430003085,194.89060172001234,CUST4589
2023-07-26,Headphones,East,Wholesale,2,95.76670581779348,191.53341163558696,CUST9450
2023-07-26,Laptop,North,Wholesale,2,845.9590291371914,1691.9180582743827,CUST5637
2023-07-26,Tablet,North,Wholesale,2,437.5318944613972,875.0637889227944,CUST6239
2023-07-26,Tablet,North,Online,4,389.20477733815966,1556.8191093526386,CUST9995
2023-07-26,Headphones,East,Online,3,101.52498048601414,304.5749414580424,CUST4657
2023-07-26,Smartwatch,East,Online,4,247.05328089561303,988.2131235824521,CUST5274
2023-07-26,Smartphone,West,Online,2,543.3886696610172,1086.7773393220343,CUST6826
2023-07-26,Smartphone,North,Online,4,646.4943242005457,2585.977296802183,CUST4515
2023-07-26,Tablet,South,Wholesale,3,423.2477497723268,1269.7432493169804,CUST7397
2023-07-26,Printer,South,Wholesale,3,210.2324198745625,630.6972596236875,CUST7365
2023-07-26,Headphones,West,Online,1,105.44642219177686,105.44642219177686,CUST9388
2023-07-26,Smartphone,East,Wholesale,4,582.0916405464249,2328.3665621856994,CUST8365
2023-07-26,Mouse,West,Wholesale,1,25.12150388103761,25.12150388103761,CUST8564
2023-07-26,Keyboard,North,Retail,4,46.870985855058194,187.48394342023278,CUST6709
2023-07-26,Tablet,East,Wholesale,4,374.56687500805333,1498.2675000322133,CUST3232
2023-07-26,Printer,South,Wholesale,4,195.20395306756748,780.8158122702699,CUST4042
2023-07-26,Monitor,East,Retail,2,307.1812773526598,614.3625547053196,CUST2452
2023-07-26,Laptop,East,Wholesale,3,786.0640974812906,2358.192292443872,CUST5850
2023-07-26,Keyboard,South,Online,2,50.46430728191144,100.92861456382288,CUST9252
2023-07-26,Smartphone,North,Retail,3,585.2348954225636,1755.7046862676907,CUST7679
2023-07-26,Smartphone,South,Retail,3,565.2087852299184,1695.6263556897552,CUST8886
2023-07-26,Keyboard,North,Retail,4,51.4862475463689,205.9449901854756,CUST4108
2023-07-26,Smartphone,East,Online,1,616.0061575823659,616.0061575823659,CUST5424
2023-07-26,Laptop,West,Retail,2,819.8524860135892,1639.7049720271784,CUST7479
2023-07-26,Printer,East,Wholesale,2,213.65033032505175,427.3006606501035,CUST4564
2023-07-26,Camera,East,Retail,3,420.26001201878836,1260.7800360563651,CUST7265
2023-07-26,Printer,East,Retail,1,219.08267020777296,219.08267020777296,CUST1235
2023-07-26,Camera,East,Online,2,423.55798474691863,847.1159694938373,CUST7717
2023-07-26,Laptop,North,Online,4,857.6656576705539,3430.6626306822154,CUST3376
2023-07-26,Keyboard,East,Online,4,52.842027148945,211.36810859578,CUST4212
2023-07-26,Monitor,East,Retail,2,284.20825853474673,568.4165170694935,CUST6751
2023-07-26,Headphones,East,Online,1,95.91033449657807,95.91033449657807,CUST9817
2023-07-26,Laptop,West,Online,2,828.5021720439403,1657.0043440878806,CUST2990
2023-07-26,Smartwatch,West,Online,2,245.32480577940973,490.64961155881946,CUST1234
2023-07-26,Laptop,East,Wholesale,1,737.1317298916202,737.1317298916202,CUST7439
2023-07-26,Keyboard,West,Online,2,46.791465686136334,93.58293137227267,CUST6984
2023-07-26,Laptop,North,Online,4,761.1671381260775,3044.66855250431,CUST3420
2023-07-26,Camera,West,Online,2,491.10007859266136,982.2001571853227,CUST9410
2023-07-26,Smartphone,North,Retail,4,549.774192727264,2199.096770909056,CUST9017
2023-07-26,Keyboard,South,Wholesale,2,49.34002078708087,98.68004157416173,CUST9027
2023-07-26,Keyboard,South,Retail,2,51.169309321611365,102.33861864322273,CUST4057
2023-07-26,Smartwatch,South,Retail,3,227.01925772428027,681.0577731728408,CUST7293
2023-07-26,Monitor,West,Online,2,296.4277264161233,592.8554528322466,CUST5297
2023-07-26,Keyboard,South,Online,1,51.044417920645635,51.044417920645635,CUST3452
2023-07-26,Keyboard,East,Wholesale,3,50.45215758079122,151.35647274237368,CUST4796
2023-07-26,Keyboard,West,Online,3,53.289188325553816,159.86756497666144,CUST4304
2023-07-26,Keyboard,West,Wholesale,2,49.15564332577726,98.31128665155452,CUST6811
2023-07-26,Mouse,East,Wholesale,4,23.525593088486872,94.10237235394749,CUST7395
2023-07-26,Smartphone,East,Retail,3,638.521955043884,1915.565865131652,CUST9081
2023-07-26,Printer,East,Online,1,195.92921216587123,195.92921216587123,CUST2909
2023-07-26,Monitor,West,Retail,2,307.1077494826573,614.2154989653146,CUST5993
2023-07-26,Tablet,North,Wholesale,1,403.32278578030156,403.32278578030156,CUST3270
2023-07-26,Tablet,South,Retail,2,427.0236610380957,854.0473220761914,CUST3488
2023-07-26,Printer,East,Wholesale,4,183.75945382080124,735.037815283205,CUST7531
2023-07-26,Mouse,North,Online,4,22.779138178048093,91.11655271219237,CUST7805
2023-07-26,Laptop,South,Online,3,793.5804690414957,2380.741407124487,CUST2929
2023-07-26,Mouse,South,Retail,1,25.270704190899973,25.270704190899973,CUST6682
2023-07-26,Mouse,North,Online,2,25.197447823123063,50.39489564624613,CUST5502
2023-07-26,Smartwatch,South,Wholesale,1,269.0113311406796,269.0113311406796,CUST7268
2023-07-26,Headphones,East,Retail,4,97.98552654545054,391.94210618180216,CUST6880
2023-07-26,Smartphone,East,Retail,3,634.5418858156174,1903.6256574468523,CUST5653
2023-07-26,Laptop,East,Retail,4,853.0999392029003,3412.399756811601,CUST2083
2023-07-26,Tablet,West,Retail,4,420.3773807446988,1681.5095229787953,CUST7281
2023-07-26,Mouse,West,Retail,4,23.103055915928167,92.41222366371267,CUST4297
2023-07-26,Monitor,North,Wholesale,4,299.83007701258146,1199.3203080503258,CUST8269
2023-07-26,Monitor,South,Retail,1,301.57334916225943,301.57334916225943,CUST1406
2023-07-26,Laptop,West,Retail,4,812.0413422489295,3248.165368995718,CUST7637
2023-07-26,Laptop,North,Online,4,839.840188254731,3359.360753018924,CUST7445
2023-07-26,Keyboard,South,Wholesale,3,48.804096157219625,146.41228847165888,CUST8676
2023-07-26,Camera,North,Retail,1,424.1278593324644,424.1278593324644,CUST4096
2023-07-26,Smartwatch,West,Online,4,267.05812366168857,1068.2324946467543,CUST3504
2023-07-26,Keyboard,North,Online,2,50.984696331627845,101.96939266325569,CUST3651
2023-07-26,Smartphone,West,Retail,2,622.3435227248519,1244.6870454497039,CUST2277
2023-07-26,Mouse,West,Retail,2,25.048558476626106,50.09711695325221,CUST5488
2023-07-26,Laptop,East,Retail,3,846.050240335622,2538.1507210068658,CUST8511
2023-07-26,Smartwatch,West,Retail,4,257.34248563737464,1029.3699425494985,CUST9961
2023-07-27,Mouse,East,Online,4,25.46683980806445,101.8673592322578,CUST7823
2023-07-27,Camera,East,Online,1,488.7930758325143,488.7930758325143,CUST5120
2023-07-27,Smartwatch,South,Retail,2,251.44655291943195,502.8931058388639,CUST6405
2023-07-27,Monitor,North,Online,2,308.54512141824466,617.0902428364893,CUST5483
2023-07-27,Tablet,South,Retail,1,382.613782952712,382.613782952712,CUST4295
2023-07-27,Smartphone,North,Retail,1,605.3247345680323,605.3247345680323,CUST3740
2023-07-27,Laptop,East,Wholesale,1,807.5847733603657,807.5847733603657,CUST6972
2023-07-27,Tablet,West,Online,3,375.5761064346271,1126.7283193038813,CUST6182
2023-07-27,Tablet,East,Wholesale,1,413.17892916038534,413.17892916038534,CUST8961
2023-07-27,Mouse,East,Online,1,24.287596443984874,24.287596443984874,CUST2691
2023-07-27,Smartphone,West,Wholesale,1,627.1389379886525,627.1389379886525,CUST4542
2023-07-27,Camera,North,Online,3,463.19245526467256,1389.5773657940176,CUST9188
2023-07-27,Smartphone,West,Online,3,619.534215770147,1858.6026473104407,CUST7837
2023-07-27,Printer,West,Retail,4,207.9201524188798,831.6806096755192,CUST3515
2023-07-27,Laptop,East,Retail,3,784.3446079617338,2353.0338238852014,CUST1050
2023-07-27,Monitor,West,Online,1,301.7823689772519,301.7823689772519,CUST8309
2023-07-27,Monitor,West,Wholesale,4,315.661253141918,1262.645012567672,CUST9977
2023-07-27,Mouse,East,Wholesale,1,26.730491874011975,26.730491874011975,CUST2145
2023-07-27,Mouse,East,Retail,3,23.60828656692712,70.82485970078136,CUST2186
2023-07-27,Camera,South,Wholesale,4,464.8683331363612,1859.4733325454447,CUST3951
2023-07-27,Smartphone,South,Online,3,567.2916065624629,1701.8748196873887,CUST3240
2023-07-27,Monitor,East,Wholesale,4,280.00541200243737,1120.0216480097495,CUST7317
2023-07-27,Laptop,South,Wholesale,2,857.9668574329996,1715.9337148659993,CUST8959
2023-07-27,Headphones,East,Online,2,105.56034864180337,211.12069728360675,CUST1622
2023-07-27,Smartphone,North,Retail,1,648.1937274652208,648.1937274652208,CUST1619
2023-07-27,Tablet,East,Wholesale,4,360.67746086407226,1442.709843456289,CUST7111
2023-07-27,Printer,South,Wholesale,1,196.31382617206015,196.31382617206015,CUST9048
2023-07-27,Camera,North,Online,3,426.9457822900156,1280.8373468700468,CUST8376
2023-07-27,Monitor,West,Retail,2,301.92247704964905,603.8449540992981,CUST4566
2023-07-27,Smartwatch,South,Online,4,234.60372940643566,938.4149176257426,CUST9924
2023-07-27,Camera,East,Wholesale,1,444.24991951665834,444.24991951665834,CUST7858
2023-07-27,Keyboard,West,Online,1,52.42044081350461,52.42044081350461,CUST4462
2023-07-27,Monitor,North,Wholesale,1,302.3196327793643,302.3196327793643,CUST7335
2023-07-27,Printer,West,Retail,2,196.5637543820501,393.1275087641002,CUST9802
2023-07-27,Mouse,South,Retail,1,23.19592791794417,23.19592791794417,CUST2336
2023-07-27,Laptop,South,Online,1,826.6859781885678,826.6859781885678,CUST3295
2023-07-27,Mouse,East,Wholesale,1,25.729316724260904,25.729316724260904,CUST3731
2023-07-27,Smartwatch,East,Retail,4,243.83649300729112,975.3459720291645,CUST5318
2023-07-27,Headphones,North,Retail,2,100.62799136012953,201.25598272025906,CUST8745
2023-07-27,Camera,North,Online,2,478.3985585989318,956.7971171978636,CUST3162
2023-07-27,Smartphone,West,Retail,1,545.3371405371637,545.3371405371637,CUST6133
2023-07-27,Laptop,South,Wholesale,1,822.0158326016614,822.0158326016614,CUST4632
2023-07-27,Headphones,West,Retail,4,104.70040169815323,418.8016067926129,CUST4227
2023-07-27,Tablet,East,Retail,3,388.0709709536848,1164.2129128610545,CUST5615
2023-07-27,Keyboard,South,Retail,3,52.62838187136133,157.88514561408397,CUST3325
2023-07-27,Monitor,East,Online,1,311.89757158616635,311.89757158616635,CUST9668
2023-07-27,Keyboard,West,Online,1,46.978447472189586,46.978447472189586,CUST1026
2023-07-27,Mouse,East,Wholesale,3,25.488236482705044,76.46470944811513,CUST1370
2023-07-27,Laptop,South,Wholesale,3,742.7708700519617,2228.312610155885,CUST7768
2023-07-27,Smartphone,South,Retail,4,648.8043342725492,2595.217337090197,CUST9177
2023-07-27,Monitor,North,Online,1,317.66482166519245,317.66482166519245,CUST8338
2023-07-27,Camera,North,Wholesale,2,464.2942206107417,928.5884412214834,CUST1994
2023-07-27,Keyboard,South,Retail,1,50.472264898017386,50.472264898017386,CUST9871
2023-07-27,Headphones,West,Wholesale,3,90.68727320679031,272.0618196203709,CUST2469
2023-07-27,Monitor,East,Wholesale,1,296.9816399032541,296.9816399032541,CUST1322
2023-07-27,Headphones,East,Retail,4,105.31628010435585,421.2651204174234,CUST7429
2023-07-27,Keyboard,North,Online,3,47.07489674280351,141.22469022841054,CUST5912
2023-07-27,Laptop,East,Retail,3,764.9512491245716,2294.853747373715,CUST9739
2023-07-27,Tablet,South,Online,3,399.94947995360246,1199.8484398608075,CUST6925
2023-07-27,Smartwatch,East,Online,2,259.55376275404774,519.1075255080955,CUST9353
2023-07-27,Tablet,East,Wholesale,2,428.03960773698844,856.0792154739769,CUST8700
2023-07-27,Keyboard,South,Online,4,47.604371408944374,190.4174856357775,CUST5063
2023-07-27,Headphones,North,Wholesale,4,102.10528888477135,408.4211555390854,CUST5311
2023-07-27,Smartwatch,West,Wholesale,1,245.62432990602204,245.62432990602204,CUST8369
2023-07-27,Camera,West,Retail,4,485.48693723242263,1941.9477489296905,CUST4528
2023-07-27,Camera,West,Retail,3,407.73410254823784,1223.2023076447135,CUST7842
2023-07-27,Mouse,North,Wholesale,3,23.468077650422536,70.4042329512676,CUST3826
2023-07-27,Camera,South,Retail,2,468.3110427052249,936.6220854104498,CUST3896
2023-07-27,Monitor,North,Retail,1,272.2909563730984,272.2909563730984,CUST6161
2023-07-27,Smartphone,North,Retail,1,644.3671807143652,644.3671807143652,CUST8676
2023-07-27,Smartwatch,West,Retail,4,259.8251644143774,1039.3006576575096,CUST3124
2023-07-27,Tablet,West,Online,4,419.1580761187386,1676.6323044749545,CUST4094
2023-07-27,Laptop,West,Online,3,766.1979479707474,2298.593843912242,CUST4809
2023-07-27,Laptop,East,Online,2,856.3947730825591,1712.7895461651183,CUST2364
2023-07-27,Printer,West,Wholesale,3,208.99297391879506,626.9789217563851,CUST9073
2023-07-27,Smartwatch,North,Wholesale,4,263.9440351220018,1055.7761404880073,CUST6269
2023-07-27,Smartwatch,West,Wholesale,3,269.842782554257,809.528347662771,CUST2218
2023-07-27,Printer,East,Online,2,181.1882052415001,362.3764104830002,CUST7932
2023-07-27,Laptop,East,Wholesale,4,792.4676686565316,3169.8706746261264,CUST4495
2023-07-27,Smartphone,West,Retail,4,592.7202905652981,2370.8811622611925,CUST5803
2023-07-27,Monitor,East,Wholesale,3,325.1612361085599,975.4837083256796,CUST3075
2023-07-27,Camera,East,Retail,3,493.12988974153063,1479.389669224592,CUST2803
2023-07-27,Keyboard,East,Online,1,53.66585584668648,53.66585584668648,CUST8074
2023-07-27,Tablet,East,Wholesale,3,421.2927483016787,1263.8782449050361,CUST9615
2023-07-27,Tablet,West,Online,4,371.4631508389432,1485.8526033557728,CUST3779
2023-07-27,Printer,North,Online,3,216.4357793787229,649.3073381361687,CUST7973
2023-07-27,Camera,East,Online,4,471.7766521499326,1887.1066085997304,CUST5056
2023-07-27,Printer,West,Wholesale,4,191.72546252291153,766.9018500916461,CUST4249
2023-07-27,Laptop,North,Wholesale,2,820.8347504729242,1641.6695009458483,CUST3022
2023-07-27,Printer,West,Wholesale,3,200.83123186893582,602.4936956068075,CUST3524
2023-07-27,Printer,East,Retail,3,209.50404969909457,628.5121490972837,CUST6201
2023-07-27,Headphones,East,Online,1,105.57383478185731,105.57383478185731,CUST6970
2023-07-27,Laptop,East,Online,3,879.3013362146831,2637.9040086440496,CUST1461
2023-07-27,Smartphone,North,Wholesale,4,611.3324625846273,2445.329850338509,CUST4442
2023-07-27,Monitor,South,Retail,4,328.040566606266,1312.162266425064,CUST7645
2023-07-27,Laptop,North,Retail,3,815.5597879761681,2446.6793639285042,CUST8463
2023-07-27,Laptop,South,Online,3,814.3330334929415,2442.9991004788244,CUST5847
2023-07-27,Printer,East,Retail,3,190.8358369307588,572.5075107922764,CUST5648
2023-07-27,Keyboard,East,Online,1,46.2298537956513,46.2298537956513,CUST9190
2023-07-28,Monitor,West,Wholesale,3,309.0156704968038,927.0470114904115,CUST7492
2023-07-28,Smartwatch,North,Online,3,260.1180408239401,780.3541224718202,CUST2650
2023-07-28,Tablet,East,Retail,4,422.2527552263674,1689.0110209054696,CUST1284
2023-07-28,Printer,East,Wholesale,2,184.14332370699105,368.2866474139821,CUST4747
2023-07-28,Keyboard,South,Wholesale,4,53.46757356662869,213.87029426651475,CUST9431
2023-07-28,Printer,South,Online,4,202.58031757839697,810.3212703135879,CUST1307
2023-07-28,Keyboard,West,Online,2,48.06352761671055,96.1270552334211,CUST4862
2023-07-28,Keyboard,West,Wholesale,4,52.72874591657592,210.91498366630367,CUST3244
2023-07-28,Keyboard,East,Retail,1,51.287019520122044,51.287019520122044,CUST4006
2023-07-28,Mouse,North,Retail,2,24.56506812368134,49.13013624736268,CUST1260
2023-07-28,Keyboard,South,Retail,2,53.87837211743505,107.7567442348701,CUST9866
2023-07-28,Mouse,South,Wholesale,4,22.980382642963022,91.92153057185209,CUST9610
2023-07-28,Printer,West,Online,3,202.30042488788783,606.9012746636635,CUST8535
2023-07-28,Camera,South,Wholesale,3,433.1427039584388,1299.4281118753165,CUST3986
2023-07-28,Keyboard,West,Retail,2,45.5262378835933,91.0524757671866,CUST4163
2023-07-28,Laptop,North,Wholesale,1,806.006625165754,806.006625165754,CUST6749
2023-07-28,Mouse,North,Online,3,22.59857167827729,67.79571503483186,CUST8282
2023-07-28,Camera,South,Retail,4,489.7069550182146,1958.8278200728585,CUST6979
2023-07-28,Monitor,West,Online,2,309.5371920979615,619.074384195923,CUST5787
2023-07-28,Mouse,East,Retail,1,27.364712017764088,27.364712017764088,CUST8350
2023-07-28,Smartwatch,South,Wholesale,4,259.7479179948022,1038.9916719792088,CUST9368
2023-07-28,Tablet,North,Wholesale,1,405.8409148187331,405.8409148187331,CUST3705
2023-07-28,Mouse,North,Online,4,24.31212369944503,97.24849479778013,CUST7284
2023-07-28,Tablet,West,Retail,3,434.0207079522731,1302.0621238568192,CUST6730
2023-07-28,Printer,South,Wholesale,3,206.36046521203576,619.0813956361073,CUST1081
2023-07-28,Printer,West,Wholesale,4,193.48101422691343,773.9240569076537,CUST5731
2023-07-28,Mouse,East,Retail,3,26.760694676769443,80.28208403030833,CUST5318
2023-07-28,Camera,West,Retail,1,479.6086377888297,479.6086377888297,CUST9430
2023-07-28,Smartwatch,South,Retail,1,233.98058402944952,233.98058402944952,CUST7857
2023-07-28,Keyboard,East,Online,3,50.787869362884486,152.36360808865345,CUST6480
2023-07-28,Headphones,South,Online,2,108.60224678455697,217.20449356911394,CUST8567
2023-07-28,Camera,South,Retail,4,442.25970728576124,1769.038829143045,CUST8873
2023-07-28,Camera,South,Wholesale,3,433.2166957098179,1299.6500871294536,CUST1930
